Air temperature _K_,Process temperature _K_,Rotational speed _rpm_,Torque _Nm_,Tool wear _min_,Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M 
1.997276669323808,2.2203707088810134,-0.6903908535187054,1.2853019543816906,0.3241106719367589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.047270203087278,2.355165739835038,-0.3836151759563264,0.5831205382930007,0.3359683794466403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.047270203087278,2.355165739835038,-0.6178802388221432,-0.008718083838895,0.3478260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0972637368507194,2.355165739835038,0.4920899399944647,-0.7811176415364536,0.3596837944664031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0972637368507194,2.287768224358006,-0.4561257906528887,0.9442424094243272,0.3794466403162055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.287768224358006,-0.3557264779961101,0.0213754054220492,0.3873517786561264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.355165739835038,-0.5621028429017105,1.0144605510331963,0.3952569169960474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.355165739835038,-0.5676805824937539,0.7235568215107393,0.4031620553359684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.047270203087278,2.287768224358006,-0.1158836755382501,0.2420609933356371,0.4150197628458498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.047270203087278,2.355165739835038,0.2689803563127345,-0.6406813583187158,0.4268774703557312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.047270203087278,2.287768224358006,-0.7796346869913976,0.3724661134663942,0.4387351778656126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.355165739835038,-0.3891929155483696,0.4627465812492257,0.4466403162055335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.287768224358006,-0.9190781767924788,1.66648615168698,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.997276669323808,2.2203707088810134,-0.1103059359462068,-0.3297153026222957,0.4624505928853755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.947283135560338,2.1529731934039824,0.0068265954867015,0.4426842550752628,0.4703557312252964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.947283135560338,2.2203707088810134,-0.8075233849516138,1.1649279973379156,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.997276669323808,2.287768224358006,-0.8354120829118301,0.5831205382930007,0.4861660079051383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.997276669323808,2.355165739835038,1.0777525971590065,-1.382987426755331,0.4980237154150198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.047270203087278,2.422563255312069,0.0960704289593935,-0.2594971610134272,0.5098814229249012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.422563255312069,-0.5453696241255808,0.3724661134663942,0.5177865612648221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.047270203087278,2.422563255312069,-0.8744562600561329,0.6734010060758329,0.5296442687747036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.5573582862660937,-0.3222600404438506,0.4928400705101692,0.5375494071146245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0972637368507194,2.4899607707890623,3.202871381727487,-2.1654181475398717,0.549407114624506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0972637368507194,2.5573582862660937,-0.768479207807311,1.395644748338485,0.5612648221343873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.422563255312069,0.4028461065217726,-0.8613669462323044,0.5691699604743083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.422563255312069,-0.1493501130905096,-0.6607436844926786,0.5770750988142292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0972637368507194,2.422563255312069,-0.7127018118868785,0.6031828644669636,0.5889328063241107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.422563255312069,-0.6401911971903161,0.3724661134663942,0.5968379446640316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0972637368507194,2.422563255312069,-0.3891929155483696,0.0013130792480863,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.355165739835038,0.8100210967409304,-1.0218655556240046,0.616600790513834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0972637368507194,2.355165739835038,-0.0377953212496445,0.1317181993788428,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0972637368507194,2.355165739835038,0.1016481685514368,-0.2695283241004086,0.6482213438735178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.147257270614189,2.355165739835038,-0.6848131139266622,0.8138372892935707,0.6600790513833992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.147257270614189,2.355165739835038,1.4681943686020344,-1.4632367314511814,0.6719367588932806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.147257270614189,2.355165739835038,3.9391330078771967,-2.4964465294102536,0.6798418972332015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0972637368507194,2.287768224358006,-0.5844138012698836,0.2520921564226185,0.691699604743083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.2203707088810134,1.038708420014704,-1.172333001928724,0.6996047430830039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0972637368507194,2.2203707088810134,0.7207772632682382,-0.4300269334921086,0.7114624505928854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.2203707088810134,-0.484014488613105,0.3925284396403564,0.7193675889328063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.2203707088810134,-0.6903908535187054,1.004429387946215,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.1529731934039824,1.590904639626986,-1.423112079103256,0.7351778656126482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.2203707088810134,-0.5621028429017105,0.5530270490320571,0.7430830039525692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.2203707088810134,1.919991275557538,-1.5535171992340129,0.7509881422924901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.287768224358006,1.0944858159351365,-1.1121460234068363,0.758893280632411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.147257270614189,2.355165739835038,-0.4170816135085859,-0.3297153026222957,0.766798418972332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.147257270614189,2.422563255312069,-0.2776381237075045,0.0314065685090299,0.7747035573122529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1972508043776315,2.422563255312069,-0.1605055922745961,-0.1090297147087079,0.7865612648221344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.147257270614189,2.422563255312069,0.257824877128648,-0.7911488046234351,0.7984189723320159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1972508043776315,2.4899607707890623,-0.1660833318666394,-0.5002450751009779,0.8102766798418972,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.1972508043776315,2.422563255312069,0.1630033040639126,-0.088967388534745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.147257270614189,2.355165739835038,-0.0768394983939473,0.2019363409877121,0.0079051383399209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1972508043776315,2.4899607707890623,0.3805351481535996,-0.6507125214056972,0.0197628458498023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.2472443381411016,2.4899607707890623,0.7319327424523248,-0.710899499927585,0.0276679841897233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.1972508043776315,2.422563255312069,0.257824877128648,-0.1090297147087079,0.0355731225296442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.1972508043776315,2.422563255312069,0.1685810436559559,-0.1591855301436143,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.1972508043776315,2.422563255312069,-0.1772388110507259,0.3122791349445064,0.0513833992094861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.147257270614189,2.355165739835038,-0.484014488613105,0.1517805255528057,0.0592885375494071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.147257270614189,2.355165739835038,0.2857135750888643,-1.0218655556240046,0.067193675889328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.147257270614189,2.422563255312069,-0.723857291070965,1.6062991731650922,0.075098814229249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.147257270614189,2.355165739835038,6.159073365510412,-2.737194443497805,0.0830039525691699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.287768224358006,0.5869115130592001,-0.8312734569713605,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.287768224358006,0.1630033040639126,-0.2394348348394643,0.0988142292490118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.2203707088810134,0.4809344608103782,-0.2695283241004086,0.1067193675889328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0972637368507194,2.287768224358006,-0.3166823008518073,0.1417493624658242,0.1264822134387351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.2203707088810134,-0.790790166175484,0.96430473559829,0.1343873517786561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.047270203087278,2.2203707088810134,-0.4449703114688022,1.0345228772071586,0.1541501976284585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.287768224358006,-0.2720603841154613,0.4025596027273378,0.1620553359683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.1529731934039824,-0.5844138012698836,1.0144605510331963,0.1699604743083003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.1529731934039824,2.72876351640381,-2.115262332104965,0.1778656126482213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0972637368507194,2.2203707088810134,-0.4170816135085859,0.5931517013799821,0.1897233201581027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.287768224358006,0.9717755449101848,-1.6538288301038258,0.1976284584980237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.147257270614189,2.287768224358006,0.475356721218335,-0.7911488046234351,0.2094861660079051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0972637368507194,2.287768224358006,-0.6569244159664459,0.3423726242054499,0.2213438735177865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.355165739835038,0.040293033038961,0.1417493624658242,0.2292490118577075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0972637368507194,2.287768224358006,0.5590228150989838,-0.7309618261015471,0.2490118577075099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.287768224358006,0.8769539718454494,-1.0419278817979671,0.2569169960474308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.047270203087278,2.2203707088810134,-0.3836151759563264,-0.008718083838895,0.2766798418972332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.2203707088810134,-0.3278377800358938,-0.1591855301436143,0.2845849802371542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0972637368507194,2.287768224358006,-1.1700764584344254,1.4558317268603729,0.2964426877470356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0972637368507194,2.287768224358006,1.1223745138953527,-1.1823641650157055,0.308300395256917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0972637368507194,2.355165739835038,1.1167967743033094,-1.1923953281026864,0.3162055335968379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0972637368507194,2.355165739835038,-0.8298343433197869,0.7837438000326264,0.3280632411067193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0972637368507194,2.287768224358006,1.1223745138953527,-1.6337665039298632,0.3399209486166007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.997276669323808,2.2203707088810134,1.7024594314678512,-1.292706958972499,0.3478260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.997276669323808,2.085575677926989,-0.8409898225038733,1.3254266067296163,0.3596837944664031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.997276669323808,2.1529731934039824,-0.1214614151302933,0.3122791349445064,0.3794466403162055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.997276669323808,2.085575677926989,-0.4951699677971915,0.2821856456835621,0.3992094861660079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.997276669323808,2.1529731934039824,0.2522471375366047,-0.12909204088267,0.4110671936758893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.997276669323808,2.085575677926989,1.0108197220544874,-1.132208349580799,0.4189723320158103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.947283135560338,2.085575677926989,0.2634026167206912,-0.8112111307973979,0.4268774703557312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.947283135560338,2.0181781624499577,2.0203905882143167,-1.7541404609736386,0.4347826086956521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.997276669323808,2.0181781624499577,-0.790790166175484,0.2420609933356371,0.4466403162055335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.997276669323808,2.0181781624499577,2.6395196829311183,-1.8945767441913768,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.997276669323808,2.0181781624499577,4.547106623409912,-2.506477692497235,0.4624505928853755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.997276669323808,2.085575677926989,0.6092224714273731,-0.4300269334921086,0.4703557312252964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.997276669323808,2.1529731934039824,0.519978637954681,-0.9416162509281544,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.047270203087278,2.1529731934039824,-0.6234579784141864,0.693463332249795,0.4861660079051383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.047270203087278,2.1529731934039824,-0.484014488613105,0.8038061262065892,0.4980237154150198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.997276669323808,2.1529731934039824,-0.6848131139266622,0.6031828644669636,0.5059288537549407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.947283135560338,2.085575677926989,-1.2760535106832471,2.2984494261668007,0.5138339920948617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.997276669323808,2.085575677926989,-0.7294350306630083,-0.0187492469258764,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.947283135560338,2.085575677926989,0.7207772632682382,-0.5604320536228657,0.541501976284585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.947283135560338,2.0181781624499577,0.0681817309991773,-0.319684139535315,0.5533596837944664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.947283135560338,2.0181781624499577,-0.1214614151302933,-0.399933444231165,0.5612648221343873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.8972896017968963,1.9507806469729263,0.1741587832479992,-0.4199957704051279,0.5810276679841897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.8972896017968963,1.8833831314959333,-0.6178802388221432,1.335457769816597,0.6007905138339921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8972896017968963,1.8833831314959333,-0.1995497694188989,0.0013130792480863,0.6086956521739131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8972896017968963,1.8833831314959333,-0.6848131139266622,1.8771405765135871,0.616600790513834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,1.8159856160189016,-0.7963679057675274,0.73358798459772,0.6245059288537549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8472960680334265,1.8159856160189016,-1.136610020882166,1.1147721819030092,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,1.7485881005419088,0.737510482044368,-0.9516474140151358,0.6442687747035574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8472960680334265,1.8159856160189016,2.5112316723141235,-1.76417162406062,0.6561264822134387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,1.8159856160189016,-0.3947706551404129,0.3323414611184685,0.6640316205533597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,1.7485881005419088,0.9606200657260984,-1.2425511435375929,0.6719367588932806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.8972896017968963,1.8159856160189016,-0.2832158632995478,0.1317181993788428,0.691699604743083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8972896017968963,1.8159856160189016,0.6984663049000652,-1.072021371058911,0.7035573122529645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8972896017968963,1.8159856160189016,-0.1772388110507259,-0.1491543670566329,0.7114624505928854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8472960680334265,1.7485881005419088,-0.4059261343244994,0.2520921564226185,0.7233201581027668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,1.6811905850648774,-0.5899915408619268,1.3655512590775414,0.7312252964426877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,1.6811905850648774,-0.790790166175484,0.57308937520602,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,1.7485881005419088,-0.6123024992300998,0.3323414611184685,0.7470355731225297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8472960680334265,1.8159856160189016,0.1853142624320856,-0.2795594871873893,0.758893280632411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,1.8159856160189016,-0.0377953212496445,0.2721544825965813,0.766798418972332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8472960680334265,1.8159856160189016,-1.2425870731309878,1.184990323511878,0.7786561264822134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8972896017968963,1.8833831314959333,-0.6625021555584892,0.7937749631196078,0.7905138339920948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8972896017968963,1.9507806469729263,0.280135835496821,-0.2795594871873893,0.8023715415019763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8972896017968963,2.0181781624499577,-0.9692778331208682,1.997514533557362,0.8102766798418972,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.8972896017968963,2.0181781624499577,0.5255563775467242,-0.710899499927585,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.947283135560338,2.0181781624499577,0.4865122004024215,-0.8613669462323044,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.947283135560338,2.085575677926989,0.7040440444921084,-1.0419278817979671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.947283135560338,2.1529731934039824,-1.052943927001517,0.7235568215107393,0.0079051383399209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.947283135560338,2.1529731934039824,0.2857135750888643,-0.8112111307973979,0.0197628458498023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.997276669323808,2.1529731934039824,-0.5676805824937539,1.395644748338485,0.0276679841897233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.947283135560338,2.0181781624499577,-0.7573237286232245,0.8338996154675328,0.0395256916996047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.947283135560338,2.085575677926989,-0.5509473637176241,0.1116558732048806,0.0474308300395256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.947283135560338,2.085575677926989,-1.09198810414582,2.1479819798620814,0.0553359683794466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.947283135560338,2.085575677926989,1.4012614934975154,-1.3328316113204246,0.067193675889328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.8972896017968963,2.085575677926989,3.22518234009566,-2.1453558213659085,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8972896017968963,2.085575677926989,-0.4505480510608454,0.2219986671616749,0.0988142292490118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7973025342699849,1.9507806469729263,-0.8800339996481762,1.786860108730755,0.1067193675889328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7973025342699849,1.9507806469729263,-0.4951699677971915,0.5329647228580943,0.1146245059288537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,1.9507806469729263,-0.4338148322847157,1.0144605510331963,0.1225296442687747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,1.9507806469729263,-0.1549278526825529,0.1016247101178992,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8972896017968963,2.085575677926989,-0.8075233849516138,0.5429958859450756,0.1422924901185771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8972896017968963,2.0181781624499577,-0.2218607277870719,0.2320298302486556,0.150197628458498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,2.0181781624499577,-0.4561257906528887,0.4125907658143192,0.1581027667984189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,2.0181781624499577,1.1948851285919149,-1.102114860319855,0.1660079051383399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,2.0181781624499577,0.8657984926613629,-1.2024264911896678,0.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,2.085575677926989,0.804443357148887,-1.162301838841743,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,2.085575677926989,-0.2385939465632017,0.7436191476847014,0.1897233201581027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8472960680334265,2.085575677926989,1.0163974616465308,-0.5203074012749408,0.1976284584980237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7973025342699849,2.0181781624499577,0.302446793864994,-0.8413046200583415,0.2055335968379446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7973025342699849,2.0181781624499577,0.2020474812082154,-0.1692166932305957,0.2134387351778656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7473090005065146,2.0181781624499577,-0.4115038739165427,0.1016247101178992,0.2213438735177865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7973025342699849,2.085575677926989,-0.7461682494391381,-0.1692166932305957,0.2292490118577075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7473090005065146,2.0181781624499577,2.02596832780636,-1.84442092875647,0.2371541501976284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6973154667430446,1.9507806469729263,-0.6513466763744027,-0.008718083838895,0.2490118577075099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7473090005065146,1.9507806469729263,-1.1533432396582957,1.2953331174686722,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6973154667430446,1.9507806469729263,-1.2927867294593771,1.43576940068641,0.2687747035573122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7473090005065146,2.0181781624499577,-1.2091206355787285,1.957389881209437,0.2806324110671936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7473090005065146,2.0181781624499577,0.0458707726310042,0.0314065685090299,0.2885375494071146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7473090005065146,2.085575677926989,1.998079629846144,-1.6437976670168444,0.2964426877470356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7473090005065146,2.0181781624499577,-0.7573237286232245,1.195021486598859,0.3043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7473090005065146,2.0181781624499577,-0.8131011245436571,1.1649279973379156,0.3162055335968379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7473090005065146,2.0181781624499577,-0.3166823008518073,-0.1491543670566329,0.3241106719367589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7473090005065146,1.9507806469729263,0.1853142624320856,0.4727777443362071,0.3320158102766798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7473090005065146,1.9507806469729263,0.0291375538548745,-0.3096529764483336,0.3438735177865613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7473090005065146,2.0181781624499577,-0.2609049049313747,0.6132140275539449,0.3517786561264822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6973154667430446,1.8833831314959333,-0.1437723734984664,-0.4199957704051279,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6973154667430446,1.8833831314959333,-0.5007477073892348,0.3925284396403564,0.3715415019762846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7473090005065146,1.8833831314959333,1.8865248380052784,-1.7742027871476012,0.3794466403162055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6973154667430446,1.8833831314959333,-0.9079226976083924,1.3454889329035786,0.3873517786561264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
